Date,Open,High,Low,Close,Adj Close,Volume
2023-11-01,7.900000,8.300000,7.400000,7.700000,7.700000,568380
2023-11-02,7.800000,8.700000,7.800000,8.100000,8.100000,755990
2023-11-03,8.400000,9.000000,8.300000,8.600000,8.600000,772320
2023-11-06,8.900000,9.100000,7.900000,8.100000,8.100000,629130
2023-11-07,8.000000,8.200000,7.600000,8.000000,8.000000,379330
2023-11-08,8.300000,8.800000,7.900000,8.200000,8.200000,605910
2023-11-09,8.200000,8.300000,7.100000,7.300000,7.300000,885160
2023-11-10,7.300000,7.500000,6.600000,7.200000,7.200000,728970
2023-11-13,7.100000,7.500000,6.800000,7.400000,7.400000,396090
2023-11-14,7.600000,7.900000,7.100000,7.300000,7.300000,350260
2023-11-15,7.400000,7.900000,7.300000,7.500000,7.500000,640690
2023-11-16,7.500000,7.500000,7.300000,7.400000,7.400000,344650
2023-11-17,7.500000,7.900000,7.300000,7.700000,7.700000,770290
2023-11-20,7.600000,8.500000,7.600000,8.200000,8.200000,597810
2023-11-21,8.000000,8.000000,7.700000,7.800000,7.800000,331410
2023-11-22,7.700000,8.200000,7.700000,7.800000,7.800000,293830
2023-11-23,7.800000,8.000000,7.800000,7.800000,7.800000,19960
2023-11-24,7.800000,8.000000,7.600000,7.800000,7.800000,266030
2023-11-27,7.700000,7.900000,7.400000,7.400000,7.400000,380630
2023-11-28,7.400000,7.500000,7.100000,7.300000,7.300000,248470
2023-11-29,7.400000,7.700000,7.300000,7.700000,7.700000,402270
2023-11-30,7.700000,7.700000,7.400000,7.500000,7.500000,303040
2023-12-01,7.400000,8.600000,7.400000,8.300000,8.300000,925260
2023-12-04,8.200000,10.300000,8.200000,10.100000,10.100000,1271610
2023-12-05,10.100000,11.000000,8.600000,9.000000,9.000000,1260990
2023-12-06,9.400000,9.800000,9.100000,9.400000,9.400000,658130
2023-12-07,9.600000,10.100000,9.200000,9.700000,9.700000,669460
2023-12-08,9.800000,10.900000,9.600000,10.700000,10.700000,880350
2023-12-11,10.600000,11.300000,9.900000,10.100000,10.100000,987340
2023-12-12,10.100000,10.300000,9.200000,9.300000,9.300000,629890
2023-12-13,7.900000,8.100000,6.800000,7.400000,7.400000,1892080
2023-12-14,7.400000,7.800000,7.200000,7.300000,7.300000,890430
2023-12-15,7.200000,7.300000,6.900000,6.900000,6.900000,479370
2023-12-18,6.900000,7.100000,6.300000,6.600000,6.600000,513360
2023-12-19,6.500000,7.000000,6.400000,6.900000,6.900000,424930
2023-12-20,6.420000,7.430000,6.320000,6.400000,6.400000,1442100
2023-12-21,6.500000,6.640000,5.880000,5.970000,5.970000,1566000
2023-12-22,5.980000,7.180000,5.870000,6.810000,6.810000,2839800
2023-12-27,7.300000,7.600000,6.870000,6.900000,6.900000,2115400
2023-12-28,6.900000,7.290000,6.770000,6.970000,6.970000,1727500
2023-12-29,7.100000,7.120000,6.630000,6.760000,6.760000,1212600
2024-01-02,6.710000,6.990000,6.300000,6.380000,6.380000,1519000
2024-01-03,6.340000,6.790000,6.040000,6.510000,6.510000,2102600
2024-01-04,6.510000,6.510000,6.150000,6.210000,6.210000,1303400
2024-01-05,6.220000,6.390000,6.060000,6.380000,6.380000,1057700
2024-01-08,6.350000,6.830000,6.270000,6.740000,6.740000,1306700
2024-01-09,6.150000,6.310000,6.020000,6.150000,6.150000,1556100
2024-01-10,6.160000,6.240000,6.020000,6.110000,6.110000,1009800
2024-01-11,6.070000,6.090000,5.860000,5.950000,5.950000,947400
2024-01-12,5.930000,6.150000,5.830000,6.050000,6.050000,813700
2024-01-15,6.190000,6.200000,6.110000,6.170000,6.170000,468400
2024-01-16,6.010000,6.810000,5.970000,6.470000,6.470000,1711000
2024-01-17,6.430000,6.470000,6.150000,6.340000,6.340000,1060800
2024-01-18,6.220000,6.370000,6.000000,6.000000,6.000000,724600
2024-01-19,6.030000,6.070000,5.750000,5.870000,5.870000,930000
2024-01-22,5.850000,5.970000,5.780000,5.920000,5.920000,719400
2024-01-23,5.940000,6.360000,5.920000,6.310000,6.310000,1058800
2024-01-24,6.320000,6.690000,6.120000,6.440000,6.440000,1274000
2024-01-25,6.450000,6.560000,6.250000,6.270000,6.270000,656900
2024-01-26,6.250000,6.350000,6.120000,6.130000,6.130000,531900
2024-01-29,6.120000,6.760000,6.120000,6.450000,6.450000,1389900
2024-01-30,6.500000,6.580000,6.280000,6.390000,6.390000,771400
2024-01-31,6.370000,6.580000,6.280000,6.320000,6.320000,895800
2024-02-01,6.360000,7.020000,6.320000,6.730000,6.730000,1677000
2024-02-02,6.740000,6.750000,6.210000,6.280000,6.280000,1286200
2024-02-05,6.300000,6.310000,6.000000,6.040000,6.040000,830500
2024-02-06,6.050000,6.350000,5.890000,6.200000,6.200000,2005500
2024-02-07,6.200000,6.200000,5.810000,5.840000,5.840000,1202700
2024-02-08,5.850000,5.850000,5.410000,5.560000,5.560000,1399300
2024-02-09,5.590000,5.870000,5.300000,5.380000,5.380000,1938700
2024-02-12,5.370000,5.430000,5.020000,5.100000,5.100000,1391100
2024-02-13,5.000000,5.090000,4.640000,4.720000,4.720000,1484500
2024-02-14,4.760000,4.900000,4.470000,4.770000,4.770000,1279400
2024-02-15,4.840000,4.940000,4.760000,4.830000,4.830000,1220700
2024-02-16,4.800000,5.150000,4.750000,5.150000,5.150000,1631100
2024-02-20,5.130000,5.130000,4.730000,4.790000,4.790000,1217000
2024-02-21,4.760000,4.760000,4.480000,4.650000,4.650000,898700
2024-02-22,4.680000,4.690000,4.490000,4.550000,4.550000,678900
2024-02-23,4.550000,4.600000,4.330000,4.560000,4.560000,825800
2024-02-26,4.510000,4.770000,4.430000,4.720000,4.720000,779300
2024-02-27,4.710000,4.840000,4.660000,4.800000,4.800000,830400
2024-02-28,4.770000,4.770000,4.570000,4.580000,4.580000,690500
2024-02-29,4.630000,4.650000,4.400000,4.440000,4.440000,730700
2024-03-01,4.500000,4.500000,4.280000,4.350000,4.350000,852500
2024-03-04,4.360000,4.380000,4.050000,4.090000,4.090000,976800
2024-03-05,4.070000,4.080000,3.820000,3.940000,3.940000,1374400
2024-03-06,3.950000,4.040000,3.880000,3.940000,3.940000,738100
2024-03-07,3.980000,4.100000,3.880000,4.010000,4.010000,743200
2024-03-08,4.070000,4.250000,4.030000,4.090000,4.090000,1293700
2024-03-11,4.080000,4.270000,4.050000,4.070000,4.070000,628800
2024-03-12,4.090000,4.090000,3.860000,3.920000,3.920000,741300
2024-03-13,3.900000,4.060000,3.870000,3.970000,3.970000,530700
2024-03-14,3.960000,3.960000,3.740000,3.750000,3.750000,726400
2024-03-15,3.800000,4.250000,3.760000,4.180000,4.180000,1579100
2024-03-18,4.410000,5.600000,4.240000,5.030000,5.030000,5169900
2024-03-19,4.850000,5.370000,4.560000,5.180000,5.180000,3748800
2024-03-20,5.830000,6.200000,5.370000,6.130000,6.130000,5884600
2024-03-21,6.300000,6.650000,5.810000,6.160000,6.160000,4356800
2024-03-22,6.350000,10.870000,6.320000,10.480000,10.480000,15069200
