Date,Open,High,Low,Close,Adj Close,Volume
2023-05-10,3.490000,3.550000,3.480000,3.510000,3.391549,1178400
2023-05-11,3.510000,3.540000,3.250000,3.280000,3.169311,2102800
2023-05-12,3.250000,3.330000,3.170000,3.200000,3.092011,576400
2023-05-15,3.230000,3.260000,3.170000,3.250000,3.140324,1644400
2023-05-16,3.220000,3.256000,3.180000,3.190000,3.082348,1832600
2023-05-17,3.200000,3.270000,3.170000,3.270000,3.159649,1701700
2023-05-18,3.280000,3.335000,3.260000,3.290000,3.178973,1286300
2023-05-19,3.300000,3.350000,3.255000,3.260000,3.149986,300900
2023-05-22,3.260000,3.460000,3.250000,3.370000,3.256274,2611700
2023-05-23,3.360000,3.420000,3.310000,3.310000,3.198299,1149300
2023-05-24,3.320000,3.327000,3.240000,3.270000,3.159649,1044300
2023-05-25,3.300000,3.300000,3.110000,3.140000,3.034036,1072700
2023-05-26,3.120000,3.129000,3.060000,3.090000,2.985723,590600
2023-05-30,3.110000,3.150000,3.075000,3.090000,2.985723,806800
2023-05-31,3.110000,3.110000,3.000000,3.010000,2.908423,1868600
2023-06-01,3.020000,3.080000,3.000000,3.020000,2.918085,1049400
2023-06-02,3.050000,3.090000,3.030000,3.050000,2.947073,651900
2023-06-05,3.040000,3.059000,3.000000,3.000000,2.898760,1138600
2023-06-06,3.030000,3.080000,3.000000,3.070000,2.966398,1456800
2023-06-07,3.080000,3.180000,3.041000,3.090000,2.985723,2660500
2023-06-08,3.090000,3.120000,3.050000,3.080000,2.976060,1737700
2023-06-09,3.090000,3.090000,3.010000,3.040000,2.937410,570300
2023-06-12,3.050000,3.090000,3.010000,3.070000,2.966398,472000
2023-06-13,3.110000,3.110000,3.060000,3.100000,2.995386,1809600
2023-06-14,3.153000,3.160000,3.041000,3.070000,2.966398,1736800
2023-06-15,3.080000,3.090000,3.040000,3.070000,2.966398,471500
2023-06-16,3.090000,3.130000,3.060000,3.070000,2.966398,608200
2023-06-20,3.050000,3.070000,3.020000,3.040000,2.937410,1602000
2023-06-21,3.020000,3.100000,2.970000,3.060000,2.986205,1771100
2023-06-22,3.030000,3.080000,3.000000,3.070000,2.995963,2081100
2023-06-23,3.060000,3.060000,2.940000,2.960000,2.888616,1547900
2023-06-26,2.960000,3.000000,2.920000,2.960000,2.888616,1951800
2023-06-27,2.980000,2.990000,2.920000,2.950000,2.878858,1318100
2023-06-28,2.940000,2.965000,2.910000,2.960000,2.888616,888200
2023-06-29,2.930000,2.990000,2.930000,2.980000,2.908134,985500
2023-06-30,2.990000,3.000000,2.940000,2.990000,2.917893,654300
2023-07-03,2.980000,3.210000,2.960000,3.180000,3.103311,1140100
2023-07-05,3.170000,3.176000,3.060000,3.080000,3.005722,2126700
2023-07-06,3.040000,3.150000,2.980000,3.000000,2.927652,2823800
2023-07-07,3.000000,3.215000,2.990000,3.200000,3.122828,2085800
2023-07-10,3.170000,3.234000,3.160000,3.180000,3.103311,2532200
2023-07-11,3.180000,3.290000,3.172000,3.270000,3.191140,3504500
2023-07-12,3.300000,3.315000,3.180000,3.230000,3.152105,1632800
2023-07-13,3.210000,3.340000,3.210000,3.300000,3.220417,2420200
2023-07-14,3.300000,3.300000,3.110000,3.140000,3.064275,678600
2023-07-17,3.100000,3.160000,3.080000,3.090000,3.015481,2210200
2023-07-18,3.070000,3.130000,3.070000,3.090000,3.015481,1584100
2023-07-19,3.090000,3.180000,3.090000,3.140000,3.064275,1801300
2023-07-20,3.140000,3.166000,3.030000,3.060000,2.986205,1063000
2023-07-21,3.080000,3.080000,3.010000,3.050000,2.976446,1229100
2023-07-24,3.050000,3.050000,2.980000,3.020000,2.947169,1710700
2023-07-25,3.040000,3.046000,2.960000,2.960000,2.888616,1491800
2023-07-26,3.010000,3.119000,3.010000,3.070000,2.995963,3116400
2023-07-27,3.070000,3.130000,3.040000,3.040000,2.966687,1323100
2023-07-28,3.030000,3.174000,3.020000,3.150000,3.074034,1951800
2023-07-31,3.170000,3.300000,3.170000,3.300000,3.220417,2720300
2023-08-01,3.270000,3.280000,3.220000,3.240000,3.161864,1439100
2023-08-02,3.210000,3.239000,3.150000,3.160000,3.083793,2706600
2023-08-03,3.160000,3.250000,3.130000,3.190000,3.113070,1666700
2023-08-04,3.200000,3.220000,3.165000,3.180000,3.103311,1404300
2023-08-07,3.170000,3.180000,3.080000,3.140000,3.064275,2165100
2023-08-08,3.130000,3.270000,3.106000,3.260000,3.181381,4474600
2023-08-09,3.270000,3.270000,3.120000,3.140000,3.064275,2264700
2023-08-10,3.170000,3.170000,3.050000,3.100000,3.025240,2368100
2023-08-11,3.110000,3.120000,3.050000,3.060000,2.986205,1012700
2023-08-14,3.050000,3.080000,2.990000,3.040000,2.966687,1653800
2023-08-15,3.020000,3.040000,2.960000,2.990000,2.917893,1266900
2023-08-16,2.960000,3.050000,2.950000,3.010000,2.937410,1728800
2023-08-17,3.040000,3.080000,3.000000,3.040000,2.966687,2158600
2023-08-18,3.060000,3.090000,3.000000,3.050000,2.976446,1533300
2023-08-21,3.030000,3.050000,2.950000,2.970000,2.898375,2617500
2023-08-22,2.980000,3.016000,2.960000,2.970000,2.898375,3254800
2023-08-23,2.960000,2.990000,2.930000,2.980000,2.908134,2317000
2023-08-24,2.960000,2.960000,2.870000,2.870000,2.800787,1724800
2023-08-25,2.900000,2.900000,2.840000,2.890000,2.820304,749900
2023-08-28,2.870000,2.900000,2.860000,2.860000,2.791028,1793100
2023-08-29,2.880000,2.950000,2.851000,2.920000,2.849581,1272000
2023-08-30,2.910000,3.500000,2.880000,3.230000,3.152105,11522600
2023-08-31,3.270000,3.770000,3.265000,3.520000,3.435111,9478000
2023-09-01,3.650000,3.680000,3.480000,3.550000,3.464388,4648000
2023-09-05,3.530000,3.920000,3.500000,3.820000,3.727876,8834100
2023-09-06,3.940000,4.007000,3.710000,3.780000,3.688841,5130100
2023-09-07,3.830000,3.910000,3.650000,3.840000,3.747394,3327500
2023-09-08,3.910000,4.110000,3.779000,3.930000,3.835224,6110100
2023-09-11,4.010000,4.620000,4.000000,4.620000,4.508584,9001000
2023-09-12,4.550000,4.700000,4.160000,4.250000,4.147506,6762200
2023-09-13,4.170000,4.430000,4.010000,4.200000,4.098712,4573200
2023-09-14,4.290000,4.480000,4.216000,4.400000,4.293889,4330800
2023-09-15,4.620000,4.700000,4.360000,4.400000,4.293889,5796000
2023-09-18,4.240000,4.320000,4.110000,4.200000,4.098712,5279300
2023-09-19,4.160000,4.230000,3.960000,3.960000,3.864500,5582800
2023-09-20,3.990000,4.110000,3.880000,3.920000,3.854667,2065600
2023-09-21,3.880000,3.880000,3.690000,3.690000,3.628500,2144100
2023-09-22,3.770000,3.825000,3.660000,3.780000,3.717000,2289700
2023-09-25,3.790000,3.985000,3.770000,3.820000,3.756333,7261400
2023-09-26,3.880000,4.010000,3.750000,3.790000,3.726833,4955500
2023-09-27,3.900000,4.050000,3.665000,3.760000,3.697333,5246800
2023-09-28,3.700000,3.770000,3.562000,3.700000,3.638333,3575500
2023-09-29,3.740000,3.750000,3.610000,3.650000,3.589167,2059800
2023-10-02,3.610000,3.670000,3.500000,3.540000,3.481000,3149700
2023-10-03,3.500000,3.540000,3.280000,3.410000,3.353167,4834800
2023-10-04,3.410000,3.480000,3.300000,3.390000,3.333500,4247600
2023-10-05,3.460000,3.490000,3.300000,3.330000,3.274500,2714900
2023-10-06,3.240000,3.438000,3.230000,3.360000,3.304000,2786400
2023-10-09,3.330000,3.366000,3.180000,3.330000,3.274500,3904000
2023-10-10,3.360000,3.455000,3.290000,3.400000,3.343333,2475800
2023-10-11,3.390000,3.420000,3.285000,3.310000,3.254833,4020500
2023-10-12,3.280000,3.330000,3.160000,3.250000,3.195833,1860700
2023-10-13,3.240000,3.320000,3.211000,3.260000,3.205667,685300
2023-10-16,3.250000,3.329000,3.220000,3.310000,3.254833,645000
2023-10-17,3.250000,3.405000,3.250000,3.370000,3.313833,1060800
2023-10-18,3.350000,3.390000,3.100000,3.130000,3.077833,2570700
2023-10-19,3.100000,3.175000,3.080000,3.110000,3.058167,2266400
2023-10-20,3.090000,3.120000,3.010000,3.030000,2.979500,3292200
2023-10-23,3.020000,3.050000,2.940000,2.960000,2.910667,2405100
2023-10-24,2.980000,3.110000,2.950000,3.080000,3.028667,4306300
2023-10-25,3.040000,3.040000,2.860000,2.880000,2.832000,3057300
2023-10-26,2.880000,2.900000,2.740000,2.810000,2.763167,3538000
2023-10-27,2.800000,2.800000,2.680000,2.700000,2.655000,1932900
2023-10-30,2.710000,2.760000,2.640000,2.690000,2.645167,2707200
2023-10-31,2.710000,2.880000,2.710000,2.880000,2.832000,3912400
2023-11-01,2.840000,2.840000,2.740000,2.810000,2.763167,2373100
2023-11-02,2.830000,3.000000,2.830000,2.940000,2.891000,3026500
2023-11-03,2.990000,3.110000,2.980000,3.050000,2.999167,1352300
2023-11-06,3.080000,3.120000,2.960000,3.010000,2.959833,2125200
2023-11-07,2.970000,3.060000,2.960000,3.030000,2.979500,2714100
2023-11-08,3.070000,3.135000,2.990000,3.020000,2.969667,2670700
2023-11-09,3.070000,3.100000,2.920000,2.940000,2.891000,2382100
2023-11-10,2.980000,3.060000,2.900000,3.060000,3.009000,2782100
2023-11-13,3.000000,3.115000,2.970000,3.070000,3.018833,3116500
2023-11-14,3.120000,3.210000,3.080000,3.130000,3.077833,4964700
2023-11-15,3.110000,3.220000,3.090000,3.090000,3.038500,3509500
2023-11-16,3.080000,3.106000,2.960000,2.970000,2.920500,2073300
2023-11-17,2.990000,3.140000,2.980000,3.100000,3.048333,2593500
2023-11-20,3.080000,3.130000,3.060000,3.110000,3.058167,2557900
2023-11-21,3.060000,3.140000,3.000000,3.120000,3.068000,2386000
2023-11-22,3.110000,3.140000,3.060000,3.130000,3.077833,1394100
2023-11-24,3.090000,3.148000,3.090000,3.100000,3.048333,1075700
2023-11-27,3.040000,3.115000,3.040000,3.080000,3.028667,2094000
2023-11-28,3.080000,3.130000,3.030000,3.100000,3.048333,1867000
2023-11-29,3.090000,3.170000,3.090000,3.090000,3.038500,1803500
2023-11-30,3.090000,3.140000,3.030000,3.110000,3.058167,1508700
2023-12-01,3.070000,3.240000,3.050000,3.220000,3.166333,2260000
2023-12-04,3.190000,3.415000,3.190000,3.360000,3.304000,5994800
2023-12-05,3.370000,3.410000,3.250000,3.270000,3.215500,2944900
2023-12-06,3.270000,3.400000,3.255000,3.340000,3.284333,3201500
2023-12-07,3.330000,3.370000,3.280000,3.320000,3.264667,1679400
2023-12-08,3.360000,3.410000,3.310000,3.380000,3.323667,2534400
2023-12-11,3.380000,3.385000,3.200000,3.220000,3.166333,2728900
2023-12-12,3.200000,3.210000,2.960000,2.970000,2.920500,4437300
2023-12-13,2.970000,3.100000,2.880000,3.090000,3.038500,3789400
2023-12-14,3.100000,3.150000,3.040000,3.150000,3.097500,2246800
2023-12-15,3.110000,3.150000,3.065000,3.120000,3.068000,1134100
2023-12-18,3.110000,3.130000,3.050000,3.060000,3.009000,2047400
2023-12-19,3.050000,3.115000,3.040000,3.050000,2.999167,1508300
2023-12-20,3.030000,3.150000,3.000000,3.000000,2.950000,3267500
2023-12-21,3.010000,3.040000,2.970000,2.990000,2.940167,1692000
2023-12-22,3.000000,3.175000,2.990000,3.150000,3.097500,3641100
2023-12-26,3.120000,3.430000,3.110000,3.360000,3.304000,5467600
2023-12-27,3.360000,3.360000,3.200000,3.260000,3.260000,3550100
2023-12-28,3.280000,3.360000,3.210000,3.260000,3.260000,2863300
2023-12-29,3.300000,3.300000,3.180000,3.230000,3.230000,2272500
2024-01-02,3.180000,3.270000,3.150000,3.170000,3.170000,4376300
2024-01-03,3.150000,3.360000,3.100000,3.270000,3.270000,7346300
2024-01-04,3.240000,3.340000,3.232000,3.330000,3.330000,3117500
2024-01-05,3.340000,3.490000,3.220000,3.440000,3.440000,4728600
2024-01-08,3.460000,3.530000,3.370000,3.440000,3.440000,4624600
2024-01-09,3.400000,3.440000,3.250000,3.310000,3.310000,4850600
2024-01-10,3.270000,3.290000,3.170000,3.170000,3.170000,3948200
2024-01-11,3.160000,3.300000,3.160000,3.260000,3.260000,2698000
2024-01-12,3.300000,3.440000,3.270000,3.410000,3.410000,3620800
2024-01-16,3.500000,3.660000,3.464000,3.570000,3.570000,7794700
2024-01-17,3.540000,3.545000,3.430000,3.460000,3.460000,3428200
2024-01-18,3.460000,3.520000,3.300000,3.330000,3.330000,3303200
2024-01-19,3.380000,3.490000,3.210000,3.460000,3.460000,4092400
2024-01-22,3.440000,3.550000,3.410000,3.500000,3.500000,3837400
2024-01-23,3.500000,3.530000,3.435000,3.510000,3.510000,3094700
2024-01-24,3.550000,3.670000,3.500000,3.590000,3.590000,4246500
2024-01-25,3.570000,3.650000,3.540000,3.630000,3.630000,2934300
2024-01-26,3.600000,3.700000,3.590000,3.600000,3.600000,2827500
2024-01-29,3.680000,3.710000,3.520000,3.690000,3.690000,2203200
2024-01-30,3.720000,3.775000,3.645000,3.670000,3.670000,2889500
2024-01-31,3.670000,3.720000,3.580000,3.610000,3.610000,3548100
2024-02-01,3.600000,3.885000,3.593000,3.880000,3.880000,4526500
2024-02-02,3.840000,3.970000,3.735000,3.880000,3.880000,4301300
2024-02-05,3.850000,3.880000,3.695000,3.750000,3.750000,3412900
2024-02-06,3.760000,3.970000,3.750000,3.940000,3.940000,4454400
2024-02-07,3.950000,3.950000,3.800000,3.850000,3.850000,3064800
2024-02-08,3.790000,3.849000,3.660000,3.780000,3.780000,2277500
2024-02-09,3.750000,3.790000,3.700000,3.740000,3.740000,1318300
2024-02-12,3.780000,3.780000,3.520000,3.540000,3.540000,4041800
2024-02-13,3.430000,3.500000,3.354000,3.400000,3.400000,8886300
2024-02-14,3.400000,3.450000,3.300000,3.450000,3.450000,6885100
2024-02-15,3.480000,3.610000,3.470000,3.570000,3.570000,4182100
2024-02-16,3.500000,3.605000,3.480000,3.580000,3.580000,2640400
2024-02-20,3.510000,3.550000,3.420000,3.440000,3.440000,6095500
2024-02-21,3.410000,3.500000,3.390000,3.430000,3.430000,4572200
2024-02-22,3.460000,3.535000,3.422000,3.490000,3.490000,2063700
2024-02-23,3.490000,3.600000,3.480000,3.560000,3.560000,2010300
2024-02-26,3.520000,3.620000,3.450000,3.460000,3.460000,4534800
2024-02-27,3.460000,3.550000,3.430000,3.500000,3.500000,3093800
2024-02-28,3.470000,3.560000,3.441000,3.450000,3.450000,2502700
2024-02-29,3.450000,3.510000,3.360000,3.400000,3.400000,3274900
2024-03-01,3.400000,3.450000,3.360000,3.420000,3.420000,798700
2024-03-04,3.390000,3.420000,3.325000,3.330000,3.330000,1852100
2024-03-05,3.300000,3.376000,3.240000,3.300000,3.300000,4563400
2024-03-06,3.290000,3.320000,3.181000,3.200000,3.200000,2600900
2024-03-07,3.180000,3.240000,3.125000,3.180000,3.180000,1449200
2024-03-08,3.180000,3.312000,3.180000,3.240000,3.240000,510500
2024-03-11,3.200000,3.260000,3.120000,3.130000,3.130000,2323000
2024-03-12,3.140000,3.180000,3.080000,3.110000,3.110000,2497900
2024-03-13,3.100000,3.210000,3.091000,3.180000,3.180000,2852900
2024-03-14,3.170000,3.200000,3.090000,3.110000,3.110000,2874000
2024-03-15,3.120000,3.440000,3.120000,3.410000,3.410000,2256000
2024-03-18,3.500000,3.700000,3.460000,3.630000,3.630000,6347000
2024-03-19,3.620000,3.650000,3.500000,3.590000,3.590000,4079600
2024-03-20,3.580000,3.670000,3.540000,3.630000,3.630000,1673500
2024-03-21,3.630000,3.760000,3.575000,3.750000,3.750000,776700
2024-03-22,3.740000,4.055000,3.740000,4.050000,4.050000,2516000
