Date,Open,High,Low,Close,Adj Close,Volume
2023-06-26,43.500000,44.290001,43.430000,44.259998,42.291084,9001200
2023-06-27,44.160000,44.380001,43.980000,44.340000,42.367527,6313100
2023-06-28,44.160000,44.509998,43.820000,44.500000,42.520409,7261100
2023-06-29,44.419998,44.980000,44.320000,44.970001,42.969501,6380400
2023-06-30,45.070000,45.410000,44.980000,45.299999,43.284817,9046700
2023-07-03,45.189999,45.919998,45.000000,45.919998,43.877235,6144000
2023-07-05,45.660000,46.040001,45.480000,45.980000,43.934570,8868500
2023-07-06,45.900002,46.340000,45.700001,46.090000,44.039677,8983000
2023-07-07,46.099998,46.299999,45.919998,45.980000,43.934570,8393500
2023-07-10,46.200001,46.259998,44.689999,44.950001,42.950390,11674700
2023-07-11,44.950001,45.689999,44.950001,45.639999,43.609695,7238200
2023-07-12,45.740002,45.959999,45.570000,45.689999,43.657471,5320600
2023-07-13,45.560001,45.730000,45.240002,45.580002,43.552364,5923900
2023-07-14,45.669998,45.680000,45.349998,45.490002,43.466370,4860400
2023-07-17,45.320000,45.490002,45.200001,45.380001,43.361263,4483400
2023-07-18,45.400002,45.700001,45.250000,45.389999,43.370819,5331500
2023-07-19,45.599998,45.730000,45.349998,45.380001,43.361263,6104300
2023-07-20,45.689999,45.849998,45.540001,45.660000,43.628803,6617800
2023-07-21,45.669998,45.709999,45.349998,45.599998,43.571472,6405900
2023-07-24,45.570000,45.880001,45.570000,45.599998,43.571472,4998300
2023-07-25,45.500000,45.599998,45.160000,45.459999,43.437702,6464700
2023-07-26,45.439999,45.840000,45.340000,45.560001,43.533253,4933900
2023-07-27,45.660000,45.950001,45.570000,45.599998,43.571472,4551900
2023-07-28,45.689999,45.840000,45.430000,45.490002,43.466370,5906000
2023-07-31,45.290001,45.599998,45.209999,45.419998,43.399479,8667200
2023-08-01,45.680000,46.209999,44.919998,45.180000,43.170158,9902800
2023-08-02,45.049999,45.070000,44.110001,44.570000,42.587292,11431300
2023-08-03,44.500000,44.549999,44.099998,44.299999,42.329308,9885200
2023-08-04,44.270000,44.500000,43.919998,44.000000,42.042652,8076200
2023-08-07,44.029999,44.230000,43.910000,44.119999,42.157310,7874300
2023-08-08,44.000000,44.310001,43.730000,44.240002,42.271976,6105200
2023-08-09,44.259998,44.599998,44.070000,44.090000,42.128647,5412300
2023-08-10,44.110001,44.340000,43.830002,43.919998,41.966209,6597900
2023-08-11,43.889999,43.919998,43.619999,43.730000,41.784660,7162200
2023-08-14,43.799999,43.939999,43.439999,43.529999,41.593559,7032500
2023-08-15,43.389999,43.389999,43.009998,43.070000,41.154022,6830900
2023-08-16,43.020000,43.220001,42.709999,42.750000,40.848255,6908600
2023-08-17,42.799999,43.009998,42.459999,42.570000,40.676266,7100000
2023-08-18,42.570000,43.119999,42.549999,42.910000,41.001141,6897600
2023-08-21,42.820000,43.020000,42.570000,42.730000,40.829147,5443400
2023-08-22,42.730000,42.970001,42.700001,42.770000,40.867367,6846100
2023-08-23,42.980000,43.130001,42.790001,43.119999,41.201797,6649000
2023-08-24,43.080002,43.529999,42.970001,43.400002,41.469345,8305400
2023-08-25,43.610001,43.880001,43.430000,43.669998,41.727329,7007100
2023-08-28,43.740002,44.099998,43.740002,43.970001,42.013985,5071000
2023-08-29,44.040001,44.330002,43.599998,44.220001,42.252865,8079200
2023-08-30,44.310001,44.549999,44.180000,44.520000,42.539520,5765300
2023-08-31,44.580002,44.759998,44.209999,44.220001,42.252865,7383700
2023-09-01,44.439999,44.520000,43.830002,44.110001,42.147758,6657800
2023-09-05,44.060001,44.459999,44.040001,44.090000,42.128647,9267900
2023-09-06,44.000000,44.029999,43.450001,43.529999,41.593559,10108400
2023-09-07,43.730000,43.880001,43.419998,43.720001,41.775108,7395700
2023-09-08,43.830002,44.099998,43.639999,44.080002,42.119091,6833900
2023-09-11,44.220001,44.880001,44.180000,44.459999,42.482185,9566100
2023-09-12,44.529999,45.029999,44.520000,44.869999,42.873947,7754900
2023-09-13,45.000000,45.000000,44.599998,44.750000,42.759289,8929000
2023-09-14,43.820000,44.150002,43.610001,44.099998,43.081665,9764000
2023-09-15,43.930000,44.130001,43.490002,43.529999,42.524830,28860900
2023-09-18,43.740002,43.750000,43.230000,43.349998,42.348984,7971900
2023-09-19,43.360001,43.450001,42.990002,43.060001,42.065685,8771800
2023-09-20,43.150002,43.439999,43.009998,43.040001,42.046146,5843800
2023-09-21,43.000000,43.110001,42.700001,42.910000,41.919147,7066100
2023-09-22,42.849998,42.939999,42.299999,42.330002,41.352543,8177200
2023-09-25,42.209999,42.310001,41.889999,42.090000,41.118080,6711200
2023-09-26,42.090000,42.189999,41.849998,41.900002,40.932472,6163700
2023-09-27,41.910000,42.009998,41.590000,41.910000,40.942238,6523000
2023-09-28,41.990002,42.240002,41.779999,42.139999,41.166927,5673700
2023-09-29,42.250000,42.380001,41.919998,42.049999,41.079006,5795500
2023-10-02,42.020000,42.040001,41.380001,41.580002,40.619862,7243200
2023-10-03,41.360001,41.400002,40.910000,41.130001,40.180252,8813800
2023-10-04,41.150002,41.709999,40.990002,41.650002,40.688244,7765800
2023-10-05,41.770000,42.139999,41.669998,41.990002,41.020393,7151400
2023-10-06,41.730000,42.250000,41.470001,42.070000,41.098541,10045500
2023-10-09,42.000000,42.730000,42.000000,42.700001,41.713997,6276300
2023-10-10,43.290001,43.520000,42.470001,42.490002,41.508846,10771100
2023-10-11,42.639999,42.849998,42.369999,42.560001,41.577229,6706000
2023-10-12,42.630001,42.709999,41.830002,42.240002,41.264618,7764200
2023-10-13,42.250000,42.730000,42.250000,42.660000,41.674919,5753800
2023-10-16,42.910000,43.040001,42.599998,42.869999,41.880070,7417200
2023-10-17,42.770000,43.209999,42.590000,43.189999,42.192680,5318000
2023-10-18,43.119999,43.430000,42.889999,43.119999,42.124298,5026400
2023-10-19,42.910000,43.029999,42.509998,42.610001,41.626076,6791500
2023-10-20,42.540001,43.040001,42.529999,42.709999,41.723763,6143000
2023-10-23,42.650002,42.680000,42.090000,42.130001,41.157158,5989400
2023-10-24,42.130001,42.619999,42.130001,42.540001,41.557690,6477400
2023-10-25,42.529999,43.009998,42.500000,42.820000,41.831223,6894400
2023-10-26,42.139999,42.180000,39.070000,39.259998,38.353428,22791500
2023-10-27,39.720001,40.360001,39.189999,39.299999,38.392506,14405900
2023-10-30,39.500000,40.450001,39.490002,40.250000,39.320568,10301400
2023-10-31,40.279999,40.570000,39.799999,40.169998,39.242416,14571000
2023-11-01,40.290001,40.389999,39.630001,39.900002,38.978653,9527200
2023-11-02,39.950001,40.689999,39.759998,40.669998,39.730869,8319000
2023-11-03,40.950001,41.209999,40.590000,40.669998,39.730869,7991000
2023-11-06,40.750000,40.880001,40.459999,40.540001,39.603874,8741500
2023-11-07,40.459999,40.700001,40.410000,40.509998,39.574566,5770600
2023-11-08,40.490002,40.810001,40.049999,40.200001,39.271725,7776100
2023-11-09,40.250000,40.439999,40.009998,40.110001,39.183804,10842100
2023-11-10,40.189999,40.290001,39.700001,40.020000,39.095882,12271600
2023-11-13,40.090000,40.169998,39.939999,40.000000,39.076344,11639600
2023-11-14,40.230000,40.419998,39.959999,40.220001,39.291264,12681100
2023-11-15,40.450001,40.770000,40.180000,40.750000,39.809025,9460300
2023-11-16,40.700001,40.950001,40.130001,40.700001,39.760178,10810000
2023-11-17,40.799999,40.970001,40.509998,40.820000,39.877407,6658700
2023-11-20,40.650002,40.970001,40.639999,40.840000,39.896946,6399800
2023-11-21,40.849998,40.939999,40.570000,40.759998,39.818790,6271300
2023-11-22,40.849998,41.220001,40.740002,41.189999,40.238861,8223300
2023-11-24,41.310001,41.480000,41.279999,41.470001,40.512398,3153700
2023-11-27,41.439999,41.610001,41.240002,41.439999,40.483089,6601700
2023-11-28,41.439999,42.000000,41.419998,41.820000,40.854317,7042800
2023-11-29,41.880001,41.980000,41.689999,41.759998,40.795700,4839100
2023-11-30,41.910000,42.049999,41.740002,42.040001,41.069237,8996700
2023-12-01,42.150002,42.630001,42.119999,42.599998,41.616302,6697700
2023-12-04,42.549999,42.959999,42.419998,42.500000,41.518616,6543600
2023-12-05,42.320000,42.770000,42.250000,42.570000,41.586998,7271800
2023-12-06,41.320000,41.650002,40.959999,41.360001,40.404938,14833000
2023-12-07,41.480000,41.669998,41.240002,41.320000,40.365860,10658000
2023-12-08,41.340000,41.430000,41.169998,41.299999,40.346321,7965600
2023-12-11,41.500000,41.619999,41.320000,41.389999,40.434246,8174700
2023-12-12,41.509998,41.509998,41.279999,41.360001,40.404938,7522100
2023-12-13,41.279999,42.040001,41.080002,42.020000,41.049698,14063400
2023-12-14,42.330002,42.849998,42.060001,42.110001,41.137619,12031600
2023-12-15,41.950001,42.150002,41.720001,41.750000,40.785934,23242200
2023-12-18,42.049999,42.389999,41.990002,42.200001,41.225544,9083800
2023-12-19,42.380001,42.450001,42.150002,42.439999,41.459999,12884600
2023-12-20,41.290001,41.340000,40.279999,40.299999,40.299999,13691300
2023-12-21,40.410000,40.590000,40.029999,40.310001,40.310001,10097800
2023-12-22,40.419998,40.650002,40.270000,40.360001,40.360001,7586000
2023-12-26,40.320000,40.520000,40.200001,40.340000,40.340000,8488100
2023-12-27,40.250000,40.380001,40.090000,40.180000,40.180000,9285800
2023-12-28,40.110001,40.290001,40.029999,40.180000,40.180000,7195700
2023-12-29,40.150002,40.400002,40.090000,40.340000,40.340000,8069900
2024-01-02,40.360001,41.660000,40.340000,41.580002,41.580002,12615200
2024-01-03,41.650002,41.799999,41.310001,41.400002,41.400002,9807100
2024-01-04,41.480000,42.049999,41.470001,41.520000,41.520000,8894600
2024-01-05,41.580002,41.660000,41.310001,41.490002,41.490002,6125600
2024-01-08,41.560001,42.029999,41.540001,41.910000,41.910000,8563000
2024-01-09,41.840000,41.860001,41.549999,41.860001,41.860001,7414500
2024-01-10,41.840000,42.080002,40.930000,41.060001,41.060001,11082800
2024-01-11,41.000000,41.639999,40.919998,41.599998,41.599998,9499100
2024-01-12,41.880001,42.009998,41.270000,41.340000,41.340000,7701700
2024-01-16,41.360001,41.520000,40.770000,40.970001,40.970001,10541900
2024-01-17,40.889999,41.209999,40.720001,40.740002,40.740002,6334400
2024-01-18,40.610001,40.610001,40.090000,40.439999,40.439999,7832800
2024-01-19,40.490002,40.520000,40.150002,40.330002,40.330002,7826700
2024-01-22,40.250000,40.689999,40.150002,40.480000,40.480000,8186400
2024-01-23,40.360001,40.509998,40.110001,40.439999,40.439999,7957100
2024-01-24,40.410000,40.590000,39.919998,39.930000,39.930000,9232100
2024-01-25,40.049999,40.320000,39.910000,40.209999,40.209999,9566300
2024-01-26,40.419998,40.500000,40.119999,40.200001,40.200001,7286200
2024-01-29,40.220001,40.570000,40.220001,40.529999,40.529999,8047400
2024-01-30,40.500000,40.570000,40.220001,40.459999,40.459999,7127200
2024-01-31,40.500000,40.619999,40.070000,40.119999,40.119999,12462700
2024-02-01,40.599998,41.750000,40.360001,41.720001,41.720001,19419200
2024-02-02,41.490002,41.610001,40.919998,41.360001,41.360001,10856700
2024-02-05,41.220001,41.290001,40.500000,40.520000,40.520000,10440000
2024-02-06,40.580002,40.709999,40.310001,40.599998,40.599998,9818800
2024-02-07,40.709999,40.759998,40.130001,40.259998,40.259998,8046500
2024-02-08,40.200001,40.369999,39.849998,40.090000,40.090000,14659200
2024-02-09,39.950001,40.150002,39.869999,40.110001,40.110001,8420600
2024-02-12,40.220001,40.619999,40.130001,40.549999,40.549999,7995200
2024-02-13,40.360001,40.459999,39.950001,40.230000,40.230000,7140200
2024-02-14,40.220001,40.439999,40.049999,40.400002,40.400002,6044000
2024-02-15,40.560001,40.560001,40.080002,40.169998,40.169998,7833500
2024-02-16,40.169998,40.270000,39.970001,40.180000,40.180000,7319000
2024-02-20,40.200001,40.619999,40.080002,40.250000,40.250000,8768000
2024-02-21,40.349998,40.509998,40.220001,40.470001,40.470001,6629000
2024-02-22,40.299999,40.900002,40.160000,40.900002,40.900002,8211000
2024-02-23,40.900002,41.310001,40.709999,41.130001,41.130001,6808600
2024-02-26,41.130001,41.139999,40.599998,40.709999,40.709999,8093100
2024-02-27,40.720001,40.910000,40.590000,40.900002,40.900002,4876300
2024-02-28,40.799999,40.990002,40.590000,40.990002,40.990002,5540700
2024-02-29,41.040001,41.099998,40.799999,40.910000,40.910000,8394700
2024-03-01,40.900002,41.000000,40.590000,40.860001,40.860001,9132300
2024-03-04,40.330002,40.689999,39.250000,39.730000,39.730000,28577600
2024-03-05,39.910000,40.220001,39.720001,39.939999,39.939999,12606000
2024-03-06,41.060001,41.849998,40.720001,41.450001,41.450001,25872700
2024-03-07,41.529999,41.720001,41.349998,41.549999,41.549999,9760300
2024-03-08,41.549999,42.049999,41.459999,41.869999,41.869999,9414500
2024-03-11,41.980000,42.740002,41.959999,42.680000,42.680000,10663800
2024-03-12,42.770000,43.279999,42.770000,43.049999,43.049999,13814500
2024-03-13,43.189999,43.470001,43.169998,43.349998,43.349998,7082400
2024-03-14,43.400002,44.369999,43.230000,44.279999,44.279999,22465800
2024-03-15,43.910000,44.500000,43.869999,43.869999,43.869999,45226000
2024-03-18,43.860001,44.759998,43.759998,44.509998,44.509998,31335400
2024-03-19,44.570000,44.980000,44.349998,44.630001,44.630001,22602500
2024-03-20,44.709999,44.820000,44.520000,44.790001,44.790001,18195800
2024-03-21,44.830002,45.000000,44.590000,44.950001,44.950001,21052500
2024-03-22,43.910000,43.930000,42.860001,42.980000,42.980000,23867300
