Date,Open,High,Low,Close,Adj Close,Volume
2023-11-24,5.800000,5.900000,5.550000,5.580000,5.580000,800740
2023-11-27,5.590000,5.860000,5.400000,5.470000,5.470000,1452710
2023-11-28,5.530000,5.540000,5.200000,5.400000,5.400000,1604560
2023-11-29,5.510000,5.680000,5.300000,5.600000,5.600000,1643680
2023-11-30,5.600000,5.720000,5.470000,5.600000,5.600000,925030
2023-12-01,5.600000,6.460000,5.440000,6.180000,6.180000,3090170
2023-12-04,6.200000,7.600000,6.000000,7.560000,7.560000,6224980
2023-12-05,7.510000,8.200000,6.300000,6.660000,6.660000,5068970
2023-12-06,7.020000,7.290000,6.700000,6.980000,6.980000,2554860
2023-12-07,7.150000,7.390000,6.710000,7.220000,7.220000,2513830
2023-12-08,7.270000,8.060000,7.020000,8.000000,8.000000,4209450
2023-12-11,7.950000,8.350000,7.200000,7.330000,7.330000,3492160
2023-12-12,7.490000,7.590000,6.780000,6.850000,6.850000,2301280
2023-12-13,5.800000,5.990000,5.000000,5.450000,5.450000,9099850
2023-12-14,5.600000,5.800000,5.400000,5.450000,5.450000,3010430
2023-12-15,5.440000,5.440000,5.130000,5.190000,5.190000,1906670
2023-12-18,5.260000,5.300000,4.730000,4.880000,4.880000,3630650
2023-12-19,4.880000,5.250000,4.780000,5.200000,5.200000,2961690
2023-12-20,4.910000,5.560000,4.740000,4.800000,4.800000,4531300
2023-12-21,4.990000,4.990000,4.410000,4.510000,4.510000,4085200
2023-12-22,4.500000,5.400000,4.450000,5.140000,5.140000,6166700
2023-12-26,5.180000,5.930000,4.950000,5.660000,5.660000,4224500
2023-12-27,5.620000,5.770000,5.190000,5.210000,5.210000,4742300
2023-12-28,5.210000,5.530000,5.140000,5.290000,5.290000,3715400
2023-12-29,5.290000,5.390000,5.010000,5.110000,5.110000,2902600
2024-01-02,5.050000,5.260000,4.720000,4.790000,4.790000,3956000
2024-01-03,4.730000,5.100000,4.510000,4.860000,4.860000,5480400
2024-01-04,4.870000,4.870000,4.600000,4.640000,4.640000,3233500
2024-01-05,4.640000,4.800000,4.520000,4.750000,4.750000,2440000
2024-01-08,4.750000,5.120000,4.680000,5.040000,5.040000,2698800
2024-01-09,4.570000,4.715000,4.490000,4.600000,4.600000,4178500
2024-01-10,4.600000,4.670000,4.490000,4.560000,4.560000,1696900
2024-01-11,4.500000,4.540000,4.366000,4.420000,4.420000,1641800
2024-01-12,4.500000,4.600000,4.350000,4.520000,4.520000,1549300
2024-01-16,4.420000,5.060000,4.396000,4.800000,4.800000,4299700
2024-01-17,4.760000,4.790000,4.500000,4.680000,4.680000,1933200
2024-01-18,4.580000,4.720000,4.440000,4.440000,4.440000,1510500
2024-01-19,4.510000,4.510000,4.265000,4.370000,4.370000,2327900
2024-01-22,4.300000,4.445000,4.300000,4.410000,4.410000,2341400
2024-01-23,4.380000,4.720000,4.380000,4.660000,4.660000,2069300
2024-01-24,4.690000,4.960000,4.530000,4.760000,4.760000,2538500
2024-01-25,4.750000,4.860000,4.630000,4.650000,4.650000,1402100
2024-01-26,4.730000,4.730000,4.550000,4.560000,4.560000,1094400
2024-01-29,4.590000,5.030000,4.550000,4.830000,4.830000,2974900
2024-01-30,4.820000,4.900000,4.670000,4.790000,4.790000,1390900
2024-01-31,4.810000,4.930000,4.670000,4.670000,4.670000,1730700
2024-02-01,4.700000,5.265000,4.700000,5.030000,5.030000,4794100
2024-02-02,4.990000,5.030000,4.610000,4.640000,4.640000,3226800
2024-02-05,4.700000,4.700000,4.425000,4.430000,4.430000,1884800
2024-02-06,4.460000,4.710000,4.350000,4.600000,4.600000,4916600
2024-02-07,4.590000,4.590000,4.310000,4.320000,4.320000,3692800
2024-02-08,4.330000,4.340000,4.005000,4.110000,4.110000,4484000
2024-02-09,4.170000,4.380000,3.930000,4.020000,4.020000,4672500
2024-02-12,4.000000,4.040000,3.730000,3.800000,3.800000,4864700
2024-02-13,3.750000,3.760000,3.410000,3.490000,3.490000,4060900
2024-02-14,3.530000,3.620000,3.300000,3.520000,3.520000,3982100
2024-02-15,3.580000,3.660000,3.530000,3.590000,3.590000,3739500
2024-02-16,3.620000,3.820000,3.520000,3.820000,3.820000,3524000
2024-02-20,3.770000,3.800000,3.500000,3.540000,3.540000,3276400
2024-02-21,3.510000,3.520000,3.310000,3.440000,3.440000,3157200
2024-02-22,3.490000,3.495000,3.330000,3.370000,3.370000,1704900
