Date,Open,High,Low,Close,Adj Close,Volume
2023-03-27,158.830002,159.139999,157.380005,157.539993,151.415573,3887800
2023-03-28,157.800003,158.600006,157.449997,158.250000,152.097992,3532500
2023-03-29,158.979996,159.699997,156.360001,158.000000,151.857697,3959900
2023-03-30,158.009995,158.529999,157.419998,157.919998,151.780823,3635800
2023-03-31,158.429993,159.570007,157.729996,159.369995,153.174423,4957300
2023-04-03,158.250000,160.470001,157.789993,160.419998,154.183609,4389400
2023-04-04,160.509995,161.729996,159.529999,159.779999,153.568497,4224400
2023-04-05,160.000000,161.669998,159.009995,160.800003,154.548843,5743000
2023-04-06,160.800003,162.190002,160.619995,161.550003,155.269684,5498300
2023-04-10,161.710007,162.059998,160.210007,161.279999,155.010178,3309500
2023-04-11,161.490005,162.589996,161.190002,161.380005,155.106293,2875800
2023-04-12,162.119995,163.479996,161.600006,162.360001,156.048187,4005000
2023-04-13,161.000000,162.860001,160.550003,162.690002,157.803848,3868500
2023-04-14,162.639999,163.000000,160.929993,161.589996,156.736877,3473100
2023-04-17,161.919998,162.199997,160.649994,161.179993,156.339172,4354100
2023-04-18,161.000000,161.229996,158.410004,159.589996,154.796936,4996200
2023-04-19,158.669998,161.440002,158.520004,161.210007,156.368301,4826900
2023-04-20,161.179993,161.770004,160.580002,161.740005,156.882370,3808100
2023-04-21,162.589996,163.190002,162.020004,162.410004,157.532242,4812100
2023-04-24,162.570007,164.360001,162.330002,164.080002,159.152084,4728900
2023-04-25,164.809998,166.199997,164.490005,164.899994,159.947449,5506200
2023-04-26,162.679993,163.259995,160.500000,161.800003,156.940582,5192000
2023-04-27,153.869995,153.869995,147.160004,148.869995,144.398895,17063000
2023-04-28,147.970001,151.389999,147.440002,151.119995,146.581314,7123800
2023-05-01,150.839996,154.710007,150.820007,153.710007,149.093536,5601000
2023-05-02,153.550003,155.020004,151.199997,151.619995,147.066299,5135600
2023-05-03,151.070007,151.509995,148.449997,149.250000,144.767487,6815300
2023-05-04,149.000000,149.000000,146.350006,147.360001,142.934265,5694300
2023-05-05,148.539993,149.380005,147.139999,148.029999,143.584122,4447700
2023-05-08,148.149994,148.199997,146.740005,147.449997,143.021545,3689500
2023-05-09,147.410004,148.460007,146.270004,146.830002,142.420181,4201600
2023-05-10,146.520004,146.979996,145.149994,146.419998,142.022476,4127300
2023-05-11,147.289993,147.570007,145.190002,146.589996,142.187378,4300400
2023-05-12,146.789993,147.600006,146.070007,147.149994,142.730545,3526200
2023-05-15,147.669998,148.899994,145.660004,146.589996,142.187378,4391800
2023-05-16,145.860001,146.940002,143.229996,143.289993,138.986481,4685400
2023-05-17,143.020004,143.520004,140.520004,143.350006,139.044678,5482000
2023-05-18,142.610001,143.559998,141.979996,143.440002,139.131989,4791200
2023-05-19,143.860001,145.800003,143.800003,145.110001,140.751831,5609900
2023-05-22,145.470001,146.660004,143.779999,144.899994,140.548141,3867300
2023-05-23,144.449997,144.820007,142.339996,142.520004,138.239624,5121900
2023-05-24,142.589996,142.940002,140.940002,141.149994,136.910751,4143500
2023-05-25,140.029999,140.199997,138.259995,138.619995,134.456741,6986600
2023-05-26,138.720001,139.850006,137.100006,137.559998,133.428574,7590300
2023-05-30,135.490005,136.839996,135.250000,136.440002,132.342224,7671500
2023-05-31,136.619995,138.710007,135.770004,137.960007,133.816574,12579100
2023-06-01,135.259995,135.259995,131.100006,133.440002,129.432312,11895600
2023-06-02,133.710007,136.970001,133.500000,136.869995,132.759293,6661200
2023-06-05,137.000000,138.309998,136.289993,136.860001,132.749619,4276200
2023-06-06,137.470001,137.539993,134.630005,135.429993,131.362549,4359900
2023-06-07,134.899994,137.059998,134.259995,136.500000,132.400421,4645200
2023-06-08,137.000000,137.889999,136.000000,137.639999,133.506165,4714200
2023-06-09,137.559998,139.190002,137.080002,138.179993,134.029953,4359500
2023-06-12,139.580002,139.669998,136.910004,137.729996,133.593475,4888500
2023-06-13,137.509995,138.470001,137.199997,138.309998,134.156052,4229100
2023-06-14,138.809998,139.270004,136.080002,136.229996,132.138535,6128300
2023-06-15,136.750000,136.839996,135.460007,135.889999,131.808746,6614900
2023-06-16,136.699997,138.919998,136.490005,138.639999,134.476151,14615000
2023-06-20,137.100006,138.949997,136.660004,137.820007,133.680786,4868800
2023-06-21,136.750000,137.429993,134.679993,136.860001,132.749619,5828400
2023-06-22,137.149994,137.899994,135.889999,137.410004,133.283096,4826900
2023-06-23,137.300003,138.690002,135.669998,135.919998,131.837830,7394900
2023-06-26,136.149994,136.149994,133.690002,134.949997,130.896957,6468100
2023-06-27,134.880005,134.880005,132.520004,132.600006,128.617554,7839900
2023-06-28,132.600006,133.169998,130.960007,132.509995,128.530258,6911900
2023-06-29,132.369995,133.910004,132.130005,133.229996,129.228607,4947600
2023-06-30,133.470001,135.929993,132.800003,134.729996,130.683563,8710500
2023-07-03,134.000000,135.429993,133.149994,135.009995,130.955154,2674600
2023-07-05,135.179993,137.880005,134.639999,137.619995,133.486771,6903300
2023-07-06,137.479996,138.279999,136.440002,137.250000,133.127899,6091000
2023-07-07,137.149994,137.649994,135.350006,135.500000,131.430450,6872700
2023-07-10,135.410004,136.089996,134.059998,134.490005,130.450790,5153300
2023-07-11,134.000000,135.759995,133.679993,135.570007,131.498367,5144800
2023-07-12,135.820007,136.600006,134.789993,134.979996,130.926071,4944100
2023-07-13,132.929993,134.100006,132.699997,133.589996,131.014328,4631800
2023-07-14,134.729996,136.619995,134.119995,136.009995,133.387665,5543400
2023-07-17,135.820007,136.229996,134.559998,134.830002,132.230423,4033000
2023-07-18,134.800003,137.899994,134.710007,136.580002,133.946671,5392800
2023-07-19,137.240005,138.059998,136.949997,137.679993,135.025467,4784200
2023-07-20,138.839996,142.720001,138.550003,142.190002,139.448517,7009800
2023-07-21,142.199997,144.179993,141.940002,143.740005,140.968643,5654300
2023-07-24,143.100006,144.429993,142.839996,143.179993,140.419418,4468700
2023-07-25,142.399994,142.929993,141.320007,141.630005,138.899323,4778200
2023-07-26,141.429993,142.279999,140.520004,141.899994,139.164108,5006800
2023-07-27,144.479996,151.369995,144.479996,148.850006,145.980118,13664400
2023-07-28,149.919998,151.759995,148.559998,150.850006,147.941559,8000300
2023-07-31,150.429993,150.500000,147.619995,149.580002,146.696045,9109200
2023-08-01,150.000000,150.869995,147.839996,148.539993,145.676086,4409600
2023-08-02,148.110001,150.570007,148.110001,149.380005,146.499908,5756400
2023-08-03,148.960007,149.360001,148.179993,149.050003,146.176254,4674300
2023-08-04,148.970001,150.570007,147.160004,147.729996,144.881699,4231200
2023-08-07,148.000000,150.880005,147.800003,150.330002,147.431580,3800600
2023-08-08,150.779999,151.750000,148.919998,149.619995,146.735260,4013400
2023-08-09,150.490005,152.059998,149.910004,150.770004,147.863098,3737100
2023-08-10,151.199997,152.839996,150.570007,151.440002,148.520187,3275800
2023-08-11,151.949997,153.500000,151.720001,152.179993,149.245895,3454800
2023-08-14,153.020004,153.139999,151.570007,152.270004,149.334183,2570900
2023-08-15,151.570007,152.899994,150.789993,152.119995,149.187057,3636300
2023-08-16,152.589996,153.600006,151.380005,151.550003,148.628067,3214900
2023-08-17,151.160004,151.910004,149.919998,150.020004,147.127563,5285700
2023-08-18,150.289993,150.929993,149.229996,150.139999,147.245239,4050900
