Date,Open,High,Low,Close,Adj Close,Volume
2023-03-27,62.570000,63.020000,62.570000,62.970001,62.155060,1122100
2023-03-28,62.730000,63.560001,62.660000,63.470001,62.648590,1643400
2023-03-29,64.639999,65.309998,64.349998,65.300003,64.454910,1927800
2023-03-30,66.120003,66.419998,65.919998,66.389999,65.530800,1605700
2023-03-31,66.989998,67.089996,66.389999,66.730003,65.866402,1393900
2023-04-03,66.519997,66.809998,66.290001,66.570000,65.708473,1200200
2023-04-04,66.779999,67.010002,66.230003,66.529999,65.668983,2090800
2023-04-05,66.910004,67.010002,66.459999,66.500000,65.639374,1751800
2023-04-06,66.309998,66.760002,66.269997,66.339996,65.481445,2061900
2023-04-10,64.989998,65.089996,64.029999,64.959999,64.119308,3867200
2023-04-11,65.190002,66.059998,64.970001,65.110001,64.267365,6433900
2023-04-12,64.400002,64.519997,63.349998,63.380001,62.559753,5881800
2023-04-13,64.160004,64.500000,63.779999,64.339996,63.507328,5257400
2023-04-14,64.660004,64.779999,64.250000,64.559998,63.724480,2999200
2023-04-17,64.830002,65.120003,64.610001,64.919998,64.079819,1995100
2023-04-18,64.610001,64.610001,64.190002,64.360001,63.527073,1729400
2023-04-19,65.540001,66.019997,65.290001,65.970001,65.116234,2827100
2023-04-20,65.690002,65.800003,65.269997,65.430000,64.583221,2200300
2023-04-21,65.349998,65.589996,65.059998,65.519997,64.672058,3035200
2023-04-24,66.050003,66.239998,65.510002,65.660004,64.810249,2277500
2023-04-25,65.389999,66.029999,65.279999,65.650002,64.800377,1523700
2023-04-26,66.550003,66.559998,66.050003,66.199997,65.343254,1645800
2023-04-27,65.550003,66.230003,65.510002,66.190002,65.333389,1370700
2023-04-28,64.500000,65.269997,64.440002,64.970001,64.129181,2080600
2023-05-01,65.110001,65.419998,64.570000,64.629997,63.793575,1381200
2023-05-02,64.169998,64.239998,63.480000,63.669998,62.846001,3277100
2023-05-03,63.919998,64.099998,63.480000,63.689999,63.689999,3316800
2023-05-04,64.919998,66.320000,64.800003,65.900002,65.900002,3680100
2023-05-05,64.110001,65.290001,63.349998,64.830002,64.830002,3518800
2023-05-08,64.830002,64.910004,64.470001,64.680000,64.680000,1381300
2023-05-09,63.720001,63.849998,63.459999,63.509998,63.509998,1619200
2023-05-10,62.770000,62.770000,61.509998,61.810001,61.810001,2865100
2023-05-11,61.459999,61.590000,61.070000,61.430000,61.430000,2092000
2023-05-12,61.189999,61.240002,60.880001,61.049999,61.049999,1797200
2023-05-15,61.369999,61.369999,60.930000,61.060001,61.060001,1391800
2023-05-16,60.450001,60.540001,59.680000,59.689999,59.689999,2114500
2023-05-17,59.090000,59.169998,58.660000,58.759998,58.759998,3003200
2023-05-18,59.169998,59.200001,58.570000,58.799999,58.799999,2017600
2023-05-19,59.160000,59.610001,59.139999,59.380001,59.380001,1636200
2023-05-22,59.209999,59.310001,58.560001,58.830002,58.830002,2092500
2023-05-23,58.820000,59.080002,58.570000,58.740002,58.740002,2549900
2023-05-24,57.439999,57.910000,57.410000,57.599998,57.599998,2923100
2023-05-25,56.650002,57.130001,56.630001,56.869999,56.869999,3171100
2023-05-26,56.900002,57.200001,56.820000,57.150002,57.150002,2333900
2023-05-30,55.840000,56.070000,54.360001,54.459999,54.459999,4259200
2023-05-31,52.950001,53.830002,52.930000,53.400002,53.400002,4512600
2023-06-01,53.709999,54.160000,53.509998,53.810001,53.810001,3469600
2023-06-02,53.950001,54.869999,53.919998,54.849998,54.849998,3136300
2023-06-05,54.200001,55.000000,54.139999,54.180000,54.180000,2656300
2023-06-06,54.369999,54.970001,54.340000,54.930000,54.930000,3945000
2023-06-07,55.000000,55.570000,54.919998,55.169998,55.169998,5142300
2023-06-08,54.639999,55.169998,54.639999,55.080002,55.080002,2346300
2023-06-09,55.310001,55.340000,54.910000,55.160000,55.160000,4535400
2023-06-12,55.500000,55.500000,54.779999,55.150002,55.150002,3119000
2023-06-13,55.259998,55.720001,55.169998,55.619999,55.619999,2611300
2023-06-14,56.459999,57.040001,56.369999,56.669998,56.669998,3734600
2023-06-15,57.430000,58.590000,57.270000,58.570000,58.570000,4113000
2023-06-16,58.959999,59.139999,58.130001,58.209999,58.209999,3548600
2023-06-20,57.110001,57.160000,56.700001,56.759998,56.759998,2093400
2023-06-21,56.419998,56.810001,56.220001,56.730000,56.730000,1641600
2023-06-22,58.000000,58.029999,57.430000,57.889999,57.889999,1951600
2023-06-23,57.320000,57.389999,57.009998,57.119999,57.119999,1568600
2023-06-26,56.779999,56.810001,56.310001,56.360001,56.360001,1948900
2023-06-27,56.480000,56.570000,56.320000,56.529999,56.529999,1934100
2023-06-28,56.160000,56.180000,55.860001,55.900002,55.900002,1632000
2023-06-29,55.549999,55.779999,55.480000,55.590000,55.590000,1757600
2023-06-30,56.459999,56.759998,56.299999,56.720001,56.720001,1518600
2023-07-03,57.000000,57.419998,56.970001,57.259998,57.259998,799900
2023-07-05,56.959999,57.119999,56.570000,56.689999,56.689999,1623700
2023-07-06,55.689999,55.790001,55.110001,55.330002,55.330002,2231500
2023-07-07,55.439999,55.709999,55.369999,55.500000,55.500000,1999100
2023-07-10,55.790001,55.970001,55.520000,55.580002,55.580002,1464000
2023-07-11,56.250000,56.310001,55.880001,56.200001,56.200001,1573800
2023-07-12,57.009998,57.470001,56.910000,57.230000,57.230000,1877300
2023-07-13,58.189999,58.230000,57.830002,58.150002,58.150002,1870200
2023-07-14,58.340000,58.380001,58.040001,58.189999,58.189999,1313800
2023-07-17,57.779999,57.779999,57.450001,57.599998,57.599998,1124700
2023-07-18,57.500000,57.930000,57.310001,57.500000,57.500000,1281000
2023-07-19,58.150002,58.459999,58.119999,58.430000,58.430000,2658900
2023-07-20,58.950001,59.029999,58.520000,58.730000,58.730000,3295900
2023-07-21,58.730000,58.790001,58.299999,58.549999,58.549999,2512500
2023-07-24,58.139999,58.549999,58.040001,58.369999,58.369999,2476800
2023-07-25,58.439999,58.689999,58.259998,58.560001,58.560001,2129500
2023-07-26,58.299999,58.790001,58.279999,58.689999,58.689999,1877400
2023-07-27,59.080002,59.209999,58.099998,58.139999,58.139999,2303700
2023-07-28,58.790001,59.139999,58.669998,58.860001,58.860001,1932400
2023-07-31,57.799999,58.160000,57.169998,57.299999,57.299999,3445600
2023-08-01,57.150002,57.299999,56.529999,56.840000,56.840000,3107200
2023-08-02,55.750000,56.320000,55.700001,56.230000,56.230000,3449500
2023-08-03,57.459999,57.459999,56.509998,56.980000,56.980000,4231600
2023-08-04,56.430000,57.279999,56.419998,56.490002,56.490002,3166700
2023-08-07,56.580002,56.639999,56.320000,56.439999,56.439999,2594300
2023-08-08,55.980000,56.410000,55.790001,56.320000,56.320000,2176500
2023-08-09,56.450001,56.720001,56.310001,56.500000,56.500000,1923100
2023-08-10,56.970001,57.349998,56.790001,56.840000,56.840000,1895100
2023-08-11,56.320000,56.590000,56.119999,56.299999,56.299999,1709100
2023-08-14,56.000000,56.389999,55.820000,56.349998,56.349998,1340100
2023-08-15,55.990002,56.080002,55.439999,55.509998,55.509998,1360400
2023-08-16,55.400002,55.610001,55.029999,55.049999,55.049999,1506600
2023-08-17,55.470001,55.700001,55.230000,55.389999,55.389999,1329100
2023-08-18,55.220001,55.830002,55.150002,55.750000,55.750000,1657600
2023-08-21,56.290001,56.410000,55.849998,56.200001,56.200001,1953600
2023-08-22,56.150002,56.240002,56.000000,56.139999,56.139999,1665300
2023-08-23,56.080002,56.919998,56.080002,56.910000,56.910000,1591100
2023-08-24,56.669998,57.009998,56.410000,56.439999,56.439999,1290900
2023-08-25,56.860001,56.860001,56.200001,56.660000,56.660000,1402100
2023-08-28,57.099998,57.369999,57.020000,57.250000,57.250000,1195100
2023-08-29,57.130001,57.930000,57.130001,57.919998,57.919998,2520100
2023-08-30,57.970001,58.279999,57.820000,57.849998,57.849998,1649700
2023-08-31,57.480000,57.599998,56.849998,56.889999,56.889999,1770800
2023-09-01,56.910000,57.000000,55.959999,56.180000,56.180000,2889000
